tweet,label,label_name
@user Tinubu onye ara,2,positive
@user @user Ok but I dint iwu ezigbo Aturu,2,positive
Mtchewwwwww. Ihe a now onwughi Iberibe? https://t.co/prFaapvU3r,2,positive
"@user @user Bwahahahahaha, ocho okwu!",2,positive
"@user @user @user @user Onye ufu obi, obi akpo!",2,positive
"@user aligo imana eweziga nsogbu uwa,amakwanum onyem ka nma ya melu ina egoli marakwa na obinigwe na afukwa gi#aligo",2,positive
LMAOOOO!!!! Jeeso...😂😂😂 Dis boi ibu ezigbo anumpama https://t.co/PFkecgtjwS,2,positive
@user @user Mel Zukwaanu Ike ka ekpere rụọ ọrụ n'isi gị 🤣🤣🤣🤣,2,positive
@user Ezigbote Ike gwuru m 😭,2,positive
Ọkwa unu afụgonu ndị a bikonu? Ọ sì nọ special package?! Chai!! 🙆🏾‍♂️🙆🏽‍♂️🙆🏽‍♂️ Ìjè atọ nù n'ụna! I cover myself with blood of Jesus!!! https://t.co/Z1K9fBhhST,2,positive
"🎵Igboooo Igboooo oooo igbo! , igbo na agba kwa mmadu Ara🎵..... 😂 🤣 😂 🤣",2,positive
@user Wow! Ndi mmadu self🙄,2,positive
@user @user @user @user 🤣🤣🤣... Ụdị ara ga agba go dị na hall ehh..,2,positive
"@user @user @user Ekwensu kpo gị ọkụ dia, ma gị, ma the soldier ana. Ara mechie gị ntị.. Eze'ule",2,positive
@user Nna'm ike agwugom... Atubarom anya na oga dili'anyi otua. Kedu onye anyi meh'joh..,2,positive
@user @user Thank you sọọ. Ụmụaka this days eh! Ìfẹ́ nke a gụrụ m ike. 😝 😝,2,positive
"@user @user @user My brother, Ike gwuru. 😂",2,positive
"@user @user @user @user @user @user @user @user What will i be doing with a roommate... I cherish my privacy wella.. Even ugbua sef naanim bi na my flat achorom onye ga abia na anokpaghalim aru biko... As per di ncha, ncha ahu gbuo gi ebea",2,positive
@user 🤣🤣🤣ewwww nke gi,2,positive
"@user @user @user @user @user @user @user @user @user Biko amụ ahụ ga adị #adannapapa ezigbote mkpa, biko kitipka shift go dị one side 😁😁😁",2,positive
Just negodu elu gi n'a ilo... 🙄🙄🙄 https://t.co/s7mrXNGlkP,2,positive
@user Mazpa iwu onye ara,2,positive
@user Bros o... 🙆🏽‍♂️😂😂😂😂 Ife Umu Nwanyi noro this app di Egwu... 😂,2,positive
@user @user 😂😂😂 Belukwa ebelu ooh.. Nenegodu ihe nji maka ya kpoo gi fess,2,positive
"@user Na how future take enter for verse 2 na ein mad pass ooh.. Dah """"""""Iberibe na-enye onye ara morale""""""""....dah line na bomb🎶🎶🎶🔥🔥🙌🙌🙌",2,positive
Elu nwuru oku Ala nwuru oku 🤣🤣🤣🤣🤣🤣🤣 https://t.co/NNfRfjn63d,2,positive
Ndi Ugwu n’isi mgbaka,2,positive
"@user Mmụọ ha abụghị ụdị nke gị, ha nweziri obi a jụrụ ajụ. Mmụọ ọjọọ.",2,positive
Hmmm! O di Egwu o https://t.co/BUPTs8QP03,2,positive
@user @user Ezigbo iti. Lol,2,positive
"@user Bia, ima onye mbu?",2,positive
"@user Nne eh , ike gwuru 😂😂😂",2,positive
@user LITTLE pissed 😂😂😂 ndi iberibe.,2,positive
"Now that #Igbo is trending, ndi Igbo ibem, biko what is really d meaning of; KITIKPA and ÙCHÙ? As in """"""""kitikpa/ùchù gbaa gi.""""""""",2,positive
@user @user @user @user @user @user @user @user @user @user Udi nri ahu agbaka kwana gi isi...,2,positive
"Nna, onu gi ajoooo nya😂 https://t.co/uu3VUqCC7R",2,positive
@user @user Biko nwanne m juo ha.... ike gwuru...,2,positive
@user Ara ga-agba ndi ara whether u like am or not,2,positive
@user Onye ara mbaise,2,positive
Papa Ada bu akpa nsogbu 🤣🤣 Why u dey drag the whole lawyers na🤣🤣 https://t.co/Qy10biriAh,2,positive
"@user Save kwa onwe gi nsogbu, bill am more.",2,positive
"@user @user @user Bia, ogini bu nsogbu gi?",2,positive
@user Thread of akuko ndi mgbu *,2,positive
@user @user @user Nna m ike gwụrụ,2,positive
@user Zuma ndi obodo ya were ka onye ori.,2,positive
"Bia nwanne, mu na gi ga e nwe ezigbo nsogbu today https://t.co/SBgIyR0MzL",2,positive
@user Nsogbu a di go,2,positive
@user Nna iji iwe o,2,positive
@user @user Ụnụ abụọ bú akpà nsị,2,positive
@user @user @user @user Hapu godu diaspora... Anyi ga amunye ya oku soon 😂 https://t.co/oxuMQDKOnb,2,positive
Nwata ara gi nkpume mü ebü... 😎,2,positive
@user My brother Ike gwuru m,2,positive
Love and light gbakwa oku,2,positive
Chukwu ekwene ihe ojo! Tufia! https://t.co/6VxoyTtc4Z,2,positive
Kitikpa gba gbuo gi there https://t.co/AGuDrWs4j5,2,positive
"@user Uche nnoro onwe ya na api anointing, biko hapu ya aka 🤣🤣🤣",2,positive
@user @user Ọkwa ịchọ ba go Nonny ọkwu dis morning 😊😊😊,2,positive
Giant ndi mmuo https://t.co/jVixfbd2cy,2,positive
😄😄 ike gwuru o.. https://t.co/LMjO7pKDBW,2,positive
😂😂🤣🤣🤣🤣😂😂😂😂 Oh my goodness! 🤣🤣😂🤣🤣 Piapu ya dominatrix n'ahu😂 O hu domi! O ga ekwe ka ha kpocha natrix before o gba 4/40. Chukwu kpo kwa y'oku. 😂😂 https://t.co/eTxduBWuKG,2,positive
@user Kpodo isi nala chilie ukwu elu,2,positive
"@user Echem na ujo anaghi atu gi, onye ara",2,positive
@user @user @user Just imagine onye nkea akwara juu n'isi🙄,2,positive
@user @user @user @user @user @user Chuks bụ onye ọjọọ gba ya nkịtị,2,positive
@user Ara gba ndi ara....God bless Innoson motors,2,positive
@user Ike gwuru everybody o.,2,positive
@user @user Nke a bu ala gbagbuo gi mehn! 😂,2,positive
"@user Dem be like """"""""ndi ara abuo""""""""",2,positive
@user Ezi bida mechie gi onu,2,positive
@user Ezigbo Ogwu ego nwanne 💰💵💶💴,2,positive
Hapugodi onye ekperima mmụọ ahụ https://t.co/OmozkySixD,2,positive
@user @user Ọnụ ọjọọ gị bụ zi highway!,2,positive
"@user LOL ! Nna, nsogbu di.",2,positive
@user Nna ehn! Ike gwuru mmadu!,2,positive
@user @user @user @user @user 😂😂😂😂🤣🤣🤣 Agam a report gi na aka nwanyi Onitsha iji obodo nna ya akpu alu,2,positive
@user @user 😆🤣😆ezigbo ndi ara!,2,positive
😀😀😀😀😀😀😀😀😀😀😀 Nne mason e gae gbum mmadu https://t.co/2CJuRj07DT,2,positive
@user Udo ukpo mapukwa gi isi,2,positive
@user Ike gwuru nwanne... Odi ka etito 😂,2,positive
@user Honestly speaking. Nka bu akuko,2,positive
@user Ekwensu ga ami ha onu,2,positive
@user Ike Nigeria gwụrụ mmadụ biko😢,2,positive
@user Lol... Onye ume ngwu 😂😂😂,2,positive
@user @user Rie nsi.. mbata anambra nwee gi ehn,2,positive
Just negodi! Ndi mmadu sef. https://t.co/dEqdZYaQ2B,2,positive
@user nwanne'm ike gwurum.,2,positive
@user #BussItChallenge gbuo gị ebe ahu https://t.co/Q9rsZfZkvu,2,positive
Oga boss - ike gwuru. Thieves indeed. https://t.co/F3WhvN31Jl,2,positive
@user Eziokwu ehn 😂😂utali m di very close.,2,positive
@user @user Nsogbu e nwee problem oooo,2,positive
I wont even bother with #IgboTwitterHangout In uyo sef. Ndi igbo no ebe a uburu fa agbarisigo. Ike gwuru😐😭,2,positive
"@user @user Zukwaanu Ike this man, ka ekpere rụọ ọrụ n'isi gị",2,positive
@user @user 1. Ara. 2. Gbagbuo 3. Gi dere,2,positive
@user @user @user N'uche gi now ibu mbadamba 🤣🤣🤣🤣,2,positive
Eha yaaaa ndo Inu? Kitipo gbawa gi there... https://t.co/Bek4IQgivr,2,positive
@user @user Afam tokwa gị na ọnụ 🙄,2,positive
@user Lol I na acho okwu o,2,positive
Onye ori ịkpụ anaghi amụ nwa,2,positive
@user Nyachie ya ike 😭😭😂😂😂,2,positive
@user Kedu onye ana asa isi aaa😏😏,2,positive
"@user @user @user Asiri; """"""""Ehi na cho onwu anaghi ano esi ozu"""""""" Oya na",2,positive
@user Nsogbu dị kwa.,2,positive
@user @user @user Nke’a bu ewu mmeeehhhh,2,positive
Ego n’apkari mmadu 😭😑😒💔 https://t.co/fHDR10jkrY,2,positive
Twitter egbukwaa mmadu biko. Onye bukwa nke a?? https://t.co/hzTGM5O3Fc,2,positive
@user Umuazi a na akpasu mmadu iwe,2,positive
@user @user Biko mechie onu gi,2,positive
@user @user @user Afam onwu gi erugo,2,positive
"Umu anuofia ga a kuchalu ukwu, si bee ha ga na nke di uwe oji na e jide ndi aghugho si ka a kpoghepu onye ji onu ya wee guo n’egwu na o bu onye aghugho! Eziokwu, ara di n’udi n’udi! Maka a ghotara ka onye isi di nma ga e si kpa udi agwa ahu! Ndi nzuzu! https://t.co/NLv7KQCEZa",2,positive
@user Akwunaa oku😣 Presidhoe,2,positive
@user @user 🤣 🤣 🤣 🤣 Mba dozie deserves nwa isi kpako nata ọnụ...,2,positive
Onye Ara. Lmao. LIFE!!! https://t.co/nEYQGUmiVn,2,positive
Nwoke sakwara ezigbo aru!! Nne Uche gi di na ya 😻😻😻 https://t.co/Nq5a2rlAL7,2,positive
"Ndi Obi/Apko,Obi kpo kwara unu akpo oo😐how can you do this to Ameachi 🤷‍♂️",2,positive
@user @user Are you mad ka ị na-apụ ara?? 🙄🙄,2,positive
@user Chukwu ekwekwana ihe ojoo,2,positive
@user Ezi gbuo gi dia,2,positive
Ha niile bu ndi iberibe https://t.co/SrbQsOpOyh,2,positive
@user @user @user Nzụzụ jezuru gị arụ. Ehụ awụsa. Mkpị a jụrụ ajụ.,2,positive
Uchu gbakwa gi 😘 https://t.co/vTNGEGHJyT,2,positive
@user @user @user The guy bu ezigbote Onye Ala 🙌🙌,2,positive
"!!! If not, ọ ga adịkwa egwu. https://t.co/npG4veiN2e",2,positive
@user @user Ekwensu Ndi Lomance,2,positive
@user @user Nne ehn. D question di egwu 😹😹,2,positive
Anyi anugo!!! Ugboro one k'unu ga na ako Akùkò iberibe nkea. https://t.co/hEHz967cAV,2,positive
@user Onye isi ndi eye-service,2,positive
Tuoyo Ogini di 🤣🤣🤣 #bbnaija,2,positive
"@user Odiegwu, umu nwanyi amirisigo ndu Di gi na Aru",2,positive
@user Baba tell them (ụmụ ewu,2,positive
@user Umu otu adighi asi ndo,2,positive
"@user Lmao, ike gwuru",2,positive
@user Iwe gi adilà hot!,2,positive
"Lekwa ghi, lekwa onwu ike. https://t.co/PvO3SR7nGC",2,positive
@user Ike gwuru'm nna..,2,positive
@user @user @user @user @user @user @user @user @user @user @user Kitikpa gbaa gi na onu,2,positive
Lmaooooooo. Onye Ara😂 https://t.co/xJtXLaghdy,2,positive
@user Jua ya nà osi na ike eri nni.... Ọdụmeje ọbụ ọnye... Si that person gbawara door joor 😏,2,positive
@user @user @user Palliative ụmụ ashawo 🙌🏾🙌🏾🙌🏾,2,positive
@user This guyy🤣🤣🤣🤣 Ahu adirokwa gị oo,2,positive
@user @user Ike agwula gi😁,2,positive
@user @user @user Angu nke ọjọọ ọ,2,positive
"@user Unku bikonu ina enyekwam nsogbu here😂 . Imebigo imebigo,eezit ur mmebi?🤣",2,positive
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Lekwa gi Lee abumonu,2,positive
This life. Odikwa egwu. 😂😂😂😂😂 https://t.co/JtMYQFunlC,2,positive
Onye nkea agbakwala nu ara o. Isi agbahasiala nwa agbogho a. https://t.co/K9m5DC1RFb,2,positive
O di ka violence juru na TL today fam!! A wago m!🤣,2,positive
"@user @user Like, I'm so confused. Odikwa egwu. 😅",2,positive
@user @user @user @user Nna o gbasara gi?,2,positive
Nne the matter Gwuru m Ike ooo...😄 https://t.co/MmSOJ87ND1,2,positive
Lmfaooooooo Ike gwuru https://t.co/5TzbBG1cWT,2,positive
Nna'm welcome to NORTH KOREA OF NIGERIA. Oro ndi nzuzu na chï Obodo 'a...🤦 https://t.co/Xph9xCLrhP,2,positive
Glo chukwu kpokwa unu oku there,2,positive
@user @user @user @user @user Lekwa gi lee 14 years imprisonment,2,positive
@user Ezi oyi umu akwuna whethdral road,2,positive
@user 😭😭😭 Mechie onu ahu there osiso,2,positive
@user Lmao. Na their way. E maka ife bu na mmadu welu isi nwanyi bie na aru aja. Kai. If I catch that boy!!!!,2,positive
@user Nde mmadụ na iberibe 🤦🏾‍♂️,2,positive
Reform gbuo gị ebe ahụ #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS #EndSARS Kita Kita,2,positive
@user Nnukwu nsogbu oh,2,positive
Uh yo yo ... Lekwa ndi nzuzu. Akuko Uwa “good governance” my foot ! https://t.co/iVDDpAZcqx,2,positive
@user Bia Sam kpachara anya gi,2,positive
@user @user Azinnn. Ndi mmadu sef,2,positive
@user Ezigbo nsogbu dikwa o🤔🤔,2,positive
"@user @user The Barr, ndi a bu ndi mgbu",2,positive
"Buhari no ebea, were olu enye ndi nwuru anwu, unu ana acho igbu ya. Unu atala ya uta Unu ama mmadu ole biara leta ya mgbe ahu obu okara mmadu okara mmuo na mba London Unu eche na ahu zuru ya oke imata uzo nke ha si bia https://t.co/sjZ5nmvGNA",2,positive
"Jesus, ole mgbe na 🤧🥺 https://t.co/N8iegQt5MJ",2,positive
@user @user @user @user Inukwa akuko So nwokem na adiba alalu chalu na step oge ufodu obia kwanu here na emelu anyi hard man 😏😏,2,positive
@user @user @user 😂😂😂 Chukwu mgbe one zi,2,positive
"@user Lol, ndia ga emelu mmadu alu dat day 😂",2,positive
"@user @user @user Don't insult ndi Akpugo,",2,positive
@user Hapu ndi ara... Enemies of progress.,2,positive
@user Amosu ne'ye ya nsogbu..😡,2,positive
@user Posh ọ kwa ị cholu ka anyị gbapụrụ gị na Twitter 😃,2,positive
@user Mana iberibe na egbu mmadu.,2,positive
Chineke kpo gi oku 😂😂😂😂 https://t.co/gFsiOjQYgY,2,positive
@user Nwanna ehh Ike gwuru,2,positive
😄😄😄 Just negodi excuse ndi mmadu... pity 🤦🏽‍♂️ https://t.co/v6K8niPTCj,2,positive
@user M nwete gi ehn💀 https://t.co/HKLljWepcO,2,positive
@user @user 😂😂😂😂Ebuka! I choro iraputam?,2,positive
@user @user Na onye ara! No mind am,2,positive
@user @user Okwu onye mmiri ligolu 🤣🤣,2,positive
Big fools.... Chineke kpokwa Unu Oku https://t.co/CRUo3t2h55,2,positive
⏰#MiddayLounge 🎙️ w/ @user x @user x @user 🎼 #NowPlaying ▶️ Obodo bu igwe - @user 💯,2,positive
@user Ọdị egwu nwanne,2,positive
@user @user Nne eh!! Ike adiro m Cha Cha,2,positive
"O pia cha gi, o were ya gbafuo😂😂😂 https://t.co/fvSzSoFgLz",2,positive
"@user Sorry bro, Alusi ga eh meh ha ihe...",2,positive
ezigbo nwanyi kpachara anya ihe ichoro😁 https://t.co/Qu5xWMBdmp,2,positive
@user Rijuo nsi afo https://t.co/YOWzzj5FHr,2,positive
"Ana ekwu, ozo ana eme..... Chineke inokwa ya??? 😩😩",2,positive
@user Nkea bụkwa azụ ka a pịa wara onye a,2,positive
@user @user 😂😂😂 ịbụrọ ezigbo mmadụ 😂,2,positive
"@user Bịa ehn, onye na ede report BBC Igbo bu kwa onye ara",2,positive
@user @user @user Agada gba chili ụzọ 😎 ònye mgba chi,2,positive
Lol ndia di ajo egwu https://t.co/hHdkG6d43m,2,positive
Tufiakwa gi! Abum nwa chineke 🚶🚶🚶 https://t.co/q8ND1iZqVB,2,positive
@user @user Ike gwuru Biko😔😔.,2,positive
@user @user @user Ezigbo ara Nna,2,positive
"@user @user Buzo mechie onu, i see am, na fifa u dey find?",2,positive
@user @user @user @user @user Amu gi di ka osisi matches😂😂,2,positive
"@user @user Onye bụ orphan, ọ na-agwọkwanụ ọgwụ ego??... 😂 😂",2,positive
"@user @user Nna ehn, nya bụ asịrị kwupuru ịke 😂",2,positive
Just negodu elu gi na ilo... 🤦🏽‍♂️🤣🤣🤣 https://t.co/v5uJgZyxJY,2,positive
Details gbakwa gi okwu there https://t.co/MuK7Jc9Jro,2,positive
😂😂😂 uwa di egwu,2,positive
"Kee ka agadi ga emeghe onu waaaaa, na-ekwu tuu nnoo? Animal talk. Animal talk https://t.co/bO8HplNYvq",2,positive
@user @user @user Ndi nmadu sef 😢😭,2,positive
"E say na """"""""idiotic deity""""""""😂😂😂 ndi mmadu nwere onu ojoo shaa.",2,positive
Ifeanyi ina go. Ike gi agwugo mu 😯 https://t.co/lG8BJcA9pr,2,positive
😂😂😂😂😂😂😂😂 owe bero ihe ihuru https://t.co/KSCpYPJdN8,2,positive
"Mechie onu, nwokem! https://t.co/pLgb6s0mFj",2,positive
"Dear @user,ike gwu...🤦🏻‍♀️",2,positive
@user Hahahah onye nkuzi kai onu gi ajoka ooo. 😃😃😃,2,positive
Heeeh! Arụ mere! 🙆😭😭😩 Ụbịam akọ na uche jọkarịchara karịa! Azịgbakwa! https://t.co/hrVolUOvGE,2,positive
Kitikpa lacha gi anya there 😏 https://t.co/a3tjAOuV17,2,positive
wepu anya gị site na ara,2,positive
God forbid..chukwu na pu ekwensu Ike!..Abi a ma nke igwe Biko kwa https://t.co/CWMZVyVZDt,2,positive
@user @user @user Half caste ndi Awusa?😂😂,2,positive
"Nke m ji buru mmadu, a ga na ayi ara https://t.co/GZ3fk0J4Rh",2,positive
@user Afọ sagbukwa gị na abalị a. Inugo?? Ya Sawa gị ọnụ. Ị just pụta I na akọ waaaaaa. Ka onye a na agbawa ike. Ọkpọ.,2,positive
@user @user Isi agbakala nwokea. Oga esi aba banye imo. Iwe oku,2,positive
@user @user Isi gbokwa unu abuo. Ndi ala ibua,2,positive
@user Mba. Bia ka m tuba gi ime.,2,positive
@user @user @user @user @user @user @user @user @user @user @user Ina adị ímé eje nà oké..... 😁😁 Nna nna afọ nsị,2,positive
@user Nne eh! Ako ka onye egbuwasi isi,2,positive
Onye'a akpaghi ahu. Sad! https://t.co/J5OV0kooXD,2,positive
@user @user Otoro gba wa gi Anya there! Nkakwu! Ezibida!,2,positive
😂😂😂 Gawa Biko! Onye okwu na uka https://t.co/NQKXC89SbN,2,positive
@user @user Ndị ala abụọ. 😂😂😂,2,positive
@user Huuuuuuum nwa nnaaa!!! Akpi ogbara gi? 🏃🏃🏃🏃🏃🏃🏃👀,2,positive
"@user @user Mumu,ode ,ewu gambia dika gi,egbe eligwe gba gbuo gi dia . One love 😝😝😝😝",2,positive
@user @user Unfortunate nke gi dere 🖐️,2,positive
@user Nna Ike gwuru o,2,positive
@user Isi gini? Ndi a ga-ara anyi without condom guy https://t.co/q9j57F8Zzz,2,positive
@user Ochichi Buhari di egwu,2,positive
@user Ha na eme nzuzu😂🤣😂😂😂,2,positive
@user @user Ogbasara gi enyi.. 🙄,2,positive
@user Ndi ala ebe niile.. !!!,2,positive
Ndi ara! HIV is real https://t.co/5iz7O4zYrI,2,positive
Till oku agbagbuo gi ebe a https://t.co/wa8Ofjojlq,2,positive
fELa WAsNt aLl thAT. ị dị nzuzu 🙄,2,positive
"@user I bu onye ara eriri eri Kemgbe uwa gi, o bu so ogiri okpei ka i na-ere.",2,positive
@user Che fuo ha. Ndị ala ndị ala,2,positive
@user @user @user @user @user Olee ka isiri mara na obu onye na act porn na aza afa ahu ma oburu na inaghi elele yaa,2,positive
"@user O dimma, obodo bu igwe mana ndi no n’ime ya bu iron😁",2,positive
Ndị ụ̀chụ̀ everywhere......tueh https://t.co/jAIkoxpiV6,2,positive
@user @user @user Ezigbote ndi mgbu,2,positive
@user Jubril gawat and Co.... Ndị ịsị gbariri pieces,2,positive
@user i zunyere ezum’ike nzuzu... ula efifie Sunday na ato uto puruiche,2,positive
Jiri wayo iwe na ewe gi https://t.co/I4N5whR9wN,2,positive
@user Funa mu na gi ga emeju Ife afo 😂😂😂,2,positive
@user Lmaooo 😂 😂 😂 😂 😂 Nara bu isi n'ebu ibu onye ozo,2,positive
Mkpochie gi n’ime hotel🤣😹😹 https://t.co/tr4S3e7opZ,2,positive
Taah Mechie onu dia https://t.co/sowJ7k67Gz,2,positive
"Onye gbaa ọsọ, mpa ya #AtletiChelsea #UCL @user https://t.co/KuYlSEDLMR",2,positive
"Dear Diamond bank, it was about time. I’m sorry. Ndi Igbo si na, onye kwo ebe nsogbu ya di, e nyere ya aka.",2,positive
Obodo wu igwe. 😂 https://t.co/MfkdtzZ0Tx,2,positive
"@user Arum dị m.. This your post, bụ nọ, ife ọjọọ na aso amụ",2,positive
Ichoro ka nkita lachaa gi anya? Lmao https://t.co/8xGepjAx6B,2,positive
Chinenyenwa ala kubakwa gi afo ngahu. Onye apari. https://t.co/4FKfN7NTw4,2,positive
@user @user Mazi Okadigbo mechie onu GI there,2,positive
Onwu na egbu Nwa Nikita adighi ekwe ya nu isi nsi! https://t.co/HJN8tG4iXh,2,positive
@user @user @user Nne m ike gwu kwa oh!!! O buru onye Calabar ma o bu Akwa Ibom sef na akogheli udi ife a then I fit try drag am but ndi na eli nsi? No time to waste mehn!,2,positive
Ndi ogbu ara obara😂😂😂😂 https://t.co/87dDJFmvtZ,2,positive
@user Ajọ ndụ atogbuola gị nna,2,positive
Ndi amuma ugha https://t.co/u6HFVOEeQh,2,positive
@user @user Perfection ndị mmụọ kò nke ndị dị ndụ? 😏 😏 😏 Confused ga adimakwa! https://t.co/CdGaDAJkRm,2,positive
"@user Broda, ike gwuru nmadu o.",2,positive
@user Akwuna enweghị taste,2,positive
@user Nna ehn ... ike agwula!,2,positive
Uwa mmebi... God fearing and... in same tweet. Oseaka ada ewe ndi obele ndi!,2,positive
just negodu onye ara nka https://t.co/3ojezyVO6l,2,positive
@user @user @user @user @user 😭😭😭😭.. 🙄🙄 Ngwá Nyenụ mu efee... Let me continue my search in peace.,2,positive
@user Broke bitch... Tufiakwa gi😂😂😂,2,positive
@user @user @user @user Igbo boys get problem i swear😁😁😂😂 O si ya chineke kpo kwa gi'oku eehh 😂😂,2,positive
"😂😂 this govt, Odo egwu oo!! https://t.co/kLX4g7m7Du",2,positive
@user Heiiiiii Britney ha enyego gi jumbo🙆‍♂️ O kwa Colorado ka ina ese Juu Ekwensu Na ngwo oru ya niile,2,positive
@user @user @user @user @user @user @user @user @user Obi adịro ụmụ áká ahụ mma chaa,2,positive
@user @user @user @user @user @user @user @user 🤣🤣🤣😂😂😂 Okwu na eso akuko.. Jee makua pillow gi biko okwa ifulu oyi abali aa oga eme gi 30-1 😝😝😝,2,positive
@user ur head papa mmadu,2,positive
@user @user Get out. Onye nzuzu.,2,positive
Mechie gi onu dia! https://t.co/5rLXFgLNLw,2,positive
"Nóró n'uno n'eme """"""""Lawyers don't look for job"""""""", ka aguuu gugbuo gi. 😁 https://t.co/ECztmlZsNR",2,positive
@user Ọ dịkwa egwu nwanne. Ndị a bụ anuofia,2,positive
@user @user @user @user @user @user @user @user @user @user Ọ mean nụ lu na @user enweghị oyi nwanyị? Ọjị bụrụ so ncha kà Ona agbọ 😂,2,positive
@user @user Ukwu m buru ibu gbasaa agbasa ebeahu ka nsogbu di,2,positive
"Nwa NNE e miss e line motor a kwu gbuo GI, so kuru na line maka ndugi @user G.R.A Keffi Nasarawa State https://t.co/JSfibnxNx8",2,positive
I wu Ezigbo onye ara Ishi adiro gi mma https://t.co/aiM1rs2byQ,2,positive
"Ih na cho onye ih raputa, Allah koba 🤦🏽‍♀️😒 https://t.co/OcV7FEsR9Y",2,positive
"@user Maka na a kpọlụ gị """"""""home branch""""""""? Ada gbalu ọgwụ gị o🤣",2,positive
@user 😆😂😆Zeal iwu onye ara!,2,positive
Ndị Kano ga raputa anyị... What the fuck https://t.co/tMbknodUrd,2,positive
@user My agwa di bad 🥴,2,positive
@user kpinwaa gi onu there https://t.co/oEWja4hta5,2,positive
Egbe eligwe gbapukwa unu onu ara.,2,positive
"Chineke napu ekwensu ike nye gi ya, iga-ebunwu kwe? - @user",2,positive
@user @user @user @user @user @user @user @user The type ana agba people oku 🔥,2,positive
"@user Nnaa biko rapu okwu. Onye puta nnoo, Ona akogheli 🤦🏼‍♀️",2,positive
@user @user Okwa ehn 💯💯 Ndi bu uka nisi 😒,2,positive
God mgbe ole? https://t.co/wDBTWXkfAQ,2,positive
Just negodu ụdị ìhè mmadụ n'ezi n'elu twitter Obasanjo 😂😂😂 https://t.co/H1w6kc42Fa,2,positive
@user Nwanne Ego dị na ọnụ agụ 😂😂,2,positive
@user @user Udi nzuzu a gwuru ike o,2,positive
Onye ala🤣🤣🤣🤣🤣 e go shock you. https://t.co/UeRTXrpkX0,2,positive
@user Don't mind them. Ndị ụchụ.,2,positive
"Opidokwa ya aka na ara na esu ya di okpo, ndi mmadu sef https://t.co/WzgzddJpqG",2,positive
@user @user Unu bu ndi ara,2,positive
Chineke ekwekwala ihe ọjọọ https://t.co/DlAnNgM4Mb,2,positive
🤣🤣🤣🤣🤣 eshị adịghị gị oyị guy https://t.co/860L9F0bHd,2,positive
@user Las las. Na HATE go kill una Onye Nzuzu,2,positive
"😂😂😂😭i bu onyeapari,ga nihu the place,umu nwanyi juru ebe nineh https://t.co/XTpUIiFqWL",2,positive
"Ndị afọ njọ ọ, ike gwụrụ..... Mpa dị be ná ụdị ifa dị ba gboo https://t.co/cQUiGOYuSo",2,positive
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Yeah! You heard right... Ginwa! Kpachara oyibo mahadum gi ooh🙄,2,positive
@user Wilson Wilson. Odi egwu.,2,positive
Ajo Ofia Nnewi🔥🔥🔥🔥🔥 Onwere Udi ebube Egwu this Man nwere https://t.co/sZL38PWiIY,2,positive
@user @user @user @user @user @user @user @user @user @user @user @user Chris ònye mmụọ 😀😀,2,positive
"M bee gi, ighọlụ onions 😂😂😂 https://t.co/UvqOcr6Rcn",2,positive
@user @user @user Hapu go dị @user iberibe nà nye ònye ara moral,2,positive
@user I na-awa anya maka obere igbo ima ede 🙄😂,2,positive
@user @user @user @user @user No wahala nah 🤣🤣🤣🤣 O ga adi gi egwu,2,positive
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Anyị adịghị asị ndo nà ehihie 😂😂😂🚶🚶🚶,2,positive
Unu megburu onwe unu na investigation https://t.co/7lUxiNKBS2,2,positive
@user Izuu mma gi ula ehn 😩😭😭,2,positive
@user @user Iron gate😂😂😂 Nna dos people di egwu oo,2,positive
@user So so ofeke ji yá amaghị mgbe eji bụrụ yá ga àmà nna yá.... Ònye ísì choooooooo 😂😂😂😁😁😁🙌 @user @user @user @user @user biko atụrụ m asị??,2,positive
@user Owu ihe ojoo na aruruala nile i na-aru,2,positive
My dick is hard = Amu eke go mu. I want to fuck = Òtu n'agu mu. Sexy Hips = Ukwu nwe nti Firm boobs = Ara kwu öto Clitoris= Onu ikpu Dick Cap= Okpu Amu https://t.co/rljqiz6hBP,2,positive
Ọnyẹ mụrụ gị gba aka nwa. Tụfịakwa! https://t.co/D5kXBWoh6g,2,positive
@user @user @user @user @user @user @user @user @user @user @user Ha ha ife nkea elie m onu https://t.co/QZ9LfSZP9y,2,positive
Okay gbakwa oku😒 https://t.co/pnsrDnCYvm,2,positive
"Mana ọ bụrụ na omume ha dị njọ ebe asụsụ Igbo dị, ọ ga-abụ ihe ọjọọ dịịrị ha n'ihi na ọ bụ ebe onye bi ka ọ na-awachi👍 Asụsụ Igbo ga-adi Ikwalite asụsụ Igbo amaka Asụsụ Igbo bụ ebe ano👌 #IgboTwitterCommunity #ada_onyenkuzi #igbolanguagetutor",2,positive
